Timestamp (s),Key Code,Analog Value (0.0-1.0)
187.5644,17,0.233
187.5644,25,1.0
187.567,5,0.336
187.567,17,0.176
187.567,25,1.0
187.5696,5,0.275
187.5696,17,0.081
187.5696,25,1.0
187.5724,5,0.236
187.5724,17,0.03
187.5724,25,1.0
187.575,5,0.212
187.575,17,0.027
187.575,25,1.0
187.5777,5,0.134
187.5777,17,0.017
187.5777,25,1.0
187.5803,5,0.1
187.5803,17,0.024
187.5803,25,1.0
187.5829,5,0.027
187.5829,17,0.069
187.5829,25,1.0
187.5855,17,0.108
187.5855,25,1.0
187.5881,17,0.205
187.5881,25,1.0
187.5906,17,0.245
187.5906,25,1.0
187.5932,17,0.351
187.5932,25,1.0
187.5955,17,0.468
187.5955,25,1.0
187.5981,17,0.532
187.5981,25,1.0
187.6006,17,0.671
187.6006,25,1.0
187.603,17,0.742
187.603,25,1.0
187.6058,17,0.9
187.6058,25,1.0
187.6081,17,0.986
187.6081,25,1.0
187.6108,17,1.0
187.6108,25,1.0
187.6134,17,1.0
187.6134,25,0.995
187.616,17,1.0
187.616,25,0.956
187.6186,17,1.0
187.6186,25,0.924
187.6209,17,1.0
187.6209,25,0.829
187.6235,17,1.0
187.6235,25,0.767
187.6261,17,1.0
187.6261,25,0.611
187.6287,17,1.0
187.6287,25,0.411
187.6312,17,1.0
187.6312,25,0.305
187.6339,17,1.0
187.6339,25,0.076
187.6365,17,1.0
187.6391,17,1.0
187.6412,17,1.0
187.6436,17,1.0
187.6459,17,1.0
187.6485,17,1.0
187.6511,17,1.0
187.6536,17,1.0
187.6562,17,1.0
187.6562,25,0.045
187.6585,17,1.0
187.6585,25,0.093
187.6611,17,1.0
187.6611,25,0.259
187.6637,17,1.0
187.6637,25,0.353
187.666,17,1.0
187.666,25,0.584
187.6686,17,1.0
187.6686,25,0.711
187.6713,17,1.0
187.6713,25,0.991
187.6738,17,1.0
187.6738,25,1.0
187.6764,5,0.075
187.6764,17,0.998
187.6764,25,1.0
187.679,5,0.279
187.679,17,0.986
187.679,25,1.0
187.6816,5,0.659
187.6816,17,0.939
187.6816,25,1.0
187.6842,5,0.824
187.6842,17,0.902
187.6842,25,1.0
187.6867,5,0.981
187.6867,17,0.853
187.6867,25,1.0
187.6893,5,1.0
187.6893,17,0.732
187.6893,25,1.0
187.6917,5,1.0
187.6917,17,0.659
187.6917,25,1.0
187.6942,5,1.0
187.6942,17,0.587
187.6942,25,1.0
187.6968,5,1.0
187.6968,17,0.44
187.6968,25,1.0
187.6995,5,1.0
187.6995,17,0.371
187.6995,25,1.0
187.702,5,1.0
187.702,17,0.237
187.702,25,1.0
187.7046,5,1.0
187.7046,17,0.174
187.7046,25,1.0
187.7069,5,1.0
187.7069,17,0.116
187.7069,25,1.0
187.7095,5,1.0
187.7095,17,0.022
187.7095,25,1.0
187.7121,5,1.0
187.7121,25,1.0
187.7144,5,1.0
187.7144,25,1.0
187.717,5,1.0
187.717,25,1.0
187.7196,5,1.0
187.7196,25,1.0
187.7218,5,1.0
187.7218,25,1.0
187.7244,5,1.0
187.7244,25,1.0
187.7269,5,1.0
187.7269,25,1.0
187.7291,5,1.0
187.7291,25,1.0
187.7316,5,1.0
187.7316,25,1.0
187.7338,5,1.0
187.7338,25,1.0
187.7364,5,1.0
187.7364,17,0.076
187.7364,25,1.0
187.739,5,1.0
187.739,17,0.132
187.739,25,1.0
187.7417,5,0.996
187.7417,17,0.194
187.7417,25,1.0
187.7443,5,0.979
187.7443,17,0.26
187.7443,25,1.0
187.747,5,0.91
187.747,17,0.406
187.747,25,0.979
187.7496,5,0.778
187.7496,17,0.556
187.7496,25,0.919
187.7523,5,0.704
187.7523,17,0.635
187.7523,25,0.869
187.7549,5,0.623
187.7549,17,0.718
187.7549,25,0.808
187.7576,5,0.457
187.7576,17,0.895
187.7576,25,0.653
187.7602,5,0.371
187.7602,17,0.99
187.7602,25,0.565
187.7626,5,0.204
187.7626,17,1.0
187.7626,25,0.368
187.7652,5,0.118
187.7652,17,1.0
187.7652,25,0.264
187.7679,5,0.033
187.7679,17,1.0
187.7679,25,0.172
187.7706,17,1.0
187.7733,17,1.0
187.7759,17,1.0
187.7785,17,1.0
187.7811,17,1.0
187.7837,17,1.0
187.7863,17,1.0
187.7888,17,1.0
187.7914,17,1.0
187.794,17,1.0
187.7966,17,1.0
187.7989,17,1.0
187.8015,17,1.0
187.8041,17,1.0
187.8064,17,1.0
187.809,17,1.0
187.8116,17,1.0
187.8143,17,1.0
187.8168,17,1.0
187.8168,25,0.147
187.8194,17,1.0
187.8194,25,0.382
187.822,17,1.0
187.822,25,0.507
187.8247,17,1.0
187.8247,25,0.624
187.8271,5,0.195
187.8271,17,1.0
187.8271,25,0.904
187.8296,5,0.319
187.8296,17,1.0
187.8296,25,1.0
187.8322,5,0.427
187.8322,17,1.0
187.8322,25,1.0
187.8347,5,0.648
187.8347,17,1.0
187.8347,25,1.0
187.837,5,0.761
187.837,17,1.0
187.837,25,1.0
187.8396,5,0.992
187.8396,17,1.0
187.8396,25,1.0
187.8419,5,1.0
187.8419,17,1.0
187.8419,25,1.0
187.8445,5,1.0
187.8445,17,1.0
187.8445,25,1.0
187.8471,5,1.0
187.8471,17,0.976
187.8471,25,1.0
187.8497,5,1.0
187.8497,17,0.872
187.8497,25,1.0
187.8521,5,1.0
187.8521,17,0.797
187.8521,25,1.0
187.8546,5,1.0
187.8546,17,0.606
187.8546,25,1.0
187.8569,5,1.0
187.8569,17,0.502
187.8569,25,1.0
187.8595,5,1.0
187.8595,17,0.393
187.8595,25,1.0
187.8621,5,1.0
187.8621,17,0.274
187.8621,25,1.0
187.8647,5,1.0
187.8647,17,0.062
187.8647,25,1.0
187.8672,5,1.0
187.8672,25,1.0
187.8699,5,1.0
187.8699,25,1.0
187.8725,5,1.0
187.8725,25,1.0
187.8751,5,1.0
187.8751,25,1.0
187.8776,5,1.0
187.8776,25,1.0
187.8802,5,1.0
187.8802,25,1.0
187.8825,5,1.0
187.8825,25,1.0
187.885,5,1.0
187.885,25,1.0
187.8876,5,0.975
187.8876,25,1.0
187.8901,5,0.937
187.8901,25,1.0
187.8926,5,0.83
187.8926,25,1.0
187.8952,5,0.761
187.8952,25,1.0
187.8978,5,0.684
187.8978,25,1.0
187.9003,5,0.521
187.9003,25,1.0
187.9025,5,0.428
187.9025,25,1.0
187.9051,5,0.326
187.9051,17,0.046
187.9051,25,0.988
187.9077,5,0.113
187.9077,17,0.16
187.9077,25,0.915
187.9102,17,0.229
187.9102,25,0.869
187.9128,17,0.398
187.9128,25,0.755
187.9153,17,0.493
187.9153,25,0.615
187.918,17,0.708
187.918,25,0.535
187.9206,17,0.939
187.9206,25,0.375
187.923,17,1.0
187.923,25,0.293
187.9256,17,1.0
187.9256,25,0.142
187.9281,17,1.0
187.9281,25,0.068
187.9307,17,1.0
187.9307,25,0.017
187.9333,17,1.0
187.9333,25,0.017
187.9359,17,1.0
187.9359,25,0.017
187.9385,17,1.0
187.9411,17,1.0
187.9437,17,1.0
187.9461,17,1.0
187.9487,17,1.0
187.9512,17,1.0
187.9538,17,1.0
187.9564,17,1.0
187.9587,17,1.0
187.9613,17,1.0
187.9639,17,1.0
187.9665,17,1.0
187.9687,17,1.0
187.9713,17,1.0
187.974,17,1.0
187.9766,17,1.0
187.9766,25,0.065
187.9793,17,1.0
187.9793,25,0.183
187.9818,17,1.0
187.9818,25,0.399
187.984,5,0.067
187.984,17,1.0
187.984,25,0.515
187.9866,5,0.283
187.9866,17,1.0
187.9866,25,0.754
187.9892,5,0.372
187.9892,17,1.0
187.9892,25,0.886
187.9919,5,0.457
187.9919,17,1.0
187.9919,25,1.0
187.9941,5,0.544
187.9941,17,1.0
187.9941,25,1.0
187.9967,5,0.718
187.9967,17,1.0
187.9967,25,1.0
187.9993,5,0.81
187.9993,17,1.0
187.9993,25,1.0
188.002,5,1.0
188.002,17,0.99
188.002,25,1.0
188.0043,5,1.0
188.0043,17,0.962
188.0043,25,1.0
188.0066,5,1.0
188.0066,17,0.934
188.0066,25,1.0
188.0091,5,1.0
188.0091,17,0.86
188.0091,25,1.0
188.0114,5,1.0
188.0114,17,0.813
188.0114,25,1.0
188.014,5,1.0
188.014,17,0.755
188.014,25,1.0
188.0166,5,1.0
188.0166,17,0.627
188.0166,25,1.0
188.0192,5,1.0
188.0192,17,0.56
188.0192,25,1.0
188.0217,5,1.0
188.0217,17,0.429
188.0217,25,1.0
188.0243,5,1.0
188.0243,17,0.365
188.0243,25,1.0
188.0269,5,1.0
188.0269,17,0.306
188.0269,25,1.0
188.0295,5,1.0
188.0295,17,0.197
188.0295,25,1.0
188.0321,5,1.0
188.0321,17,0.152
188.0321,25,1.0
188.0351,5,1.0
188.0351,17,0.059
188.0351,25,1.0
188.0376,5,1.0
188.0376,17,0.024
188.0376,25,1.0
188.0402,5,1.0
188.0402,25,1.0
188.0428,5,0.989
188.0428,25,1.0
188.0456,5,0.943
188.0456,25,1.0
188.0482,5,0.909
188.0482,25,1.0
188.0505,5,0.814
188.0505,17,0.069
188.0505,25,1.0
188.0531,5,0.753
188.0531,17,0.123
188.0531,25,1.0
188.0556,5,0.685
188.0556,17,0.19
188.0556,25,1.0
188.0583,5,0.527
188.0583,17,0.331
188.0583,25,1.0
188.0609,5,0.447
188.0609,17,0.4
188.0609,25,1.0
188.0636,5,0.284
188.0636,17,0.556
188.0636,25,1.0
188.0659,5,0.21
188.0659,17,0.643
188.0659,25,1.0
188.0685,5,0.132
188.0685,17,0.736
188.0685,25,0.999
188.0711,17,0.944
188.0711,25,0.974
188.0737,17,1.0
188.0737,25,0.949
188.0762,17,1.0
188.0762,25,0.848
188.0789,17,1.0
188.0789,25,0.783
188.0815,17,1.0
188.0815,25,0.639
188.084,17,1.0
188.084,25,0.546
188.0866,17,1.0
188.0866,25,0.343
188.0892,17,1.0
188.0892,25,0.133
188.0915,17,1.0
188.0915,25,0.039
188.0942,17,1.0
188.0942,25,0.022
188.0967,17,1.0
188.0967,25,0.022
188.0993,17,1.0
188.0993,25,0.017
188.1019,17,1.0
188.1019,25,0.017
188.1041,17,1.0
188.1067,17,1.0
188.109,17,1.0
188.1116,17,1.0
188.1143,17,1.0
188.1169,17,1.0
188.1169,25,0.036
188.1195,5,0.055
188.1195,17,1.0
188.1195,25,0.065
188.1221,5,0.105
188.1221,17,1.0
188.1221,25,0.098
188.125,5,0.21
188.125,17,1.0
188.125,25,0.183
188.1276,5,0.269
188.1276,17,1.0
188.1276,25,0.235
188.1301,5,0.413
188.1301,17,1.0
188.1301,25,0.334
188.1327,5,0.495
188.1327,17,1.0
188.1327,25,0.394
188.1353,5,0.575
188.1353,17,1.0
188.1353,25,0.466
188.1378,5,0.742
188.1378,17,1.0
188.1378,25,0.656
188.1404,5,0.832
188.1404,17,1.0
188.1404,25,0.764
188.143,5,1.0
188.143,17,1.0
188.143,25,1.0
188.1456,5,1.0
188.1456,17,1.0
188.1456,25,1.0
188.1482,5,1.0
188.1482,17,1.0
188.1482,25,1.0
188.1506,5,1.0
188.1506,17,1.0
188.1506,25,1.0
188.1534,5,1.0
188.1534,17,1.0
188.1534,25,1.0
188.1555,5,1.0
188.1555,17,0.963
188.1555,25,1.0
188.1581,5,1.0
188.1581,17,0.935
188.1581,25,1.0
188.1607,5,1.0
188.1607,17,0.898
188.1607,25,1.0
188.1633,5,1.0
188.1633,17,0.855
188.1633,25,1.0
188.1655,5,1.0
188.1655,17,0.75
188.1655,25,1.0
188.1681,5,1.0
188.1681,17,0.692
188.1681,25,1.0
188.1707,5,1.0
188.1707,17,0.585
188.1707,25,1.0
188.1733,5,1.0
188.1733,17,0.535
188.1733,25,1.0
188.1761,5,1.0
188.1761,17,0.481
188.1761,25,1.0
188.1786,5,1.0
188.1786,17,0.382
188.1786,25,1.0
188.1812,5,1.0
188.1812,17,0.337
188.1812,25,1.0
188.1837,5,1.0
188.1837,17,0.255
188.1837,25,1.0
188.186,5,1.0
188.186,17,0.222
188.186,25,1.0
188.1887,5,1.0
188.1887,17,0.194
188.1887,25,1.0
188.1912,5,1.0
188.1912,17,0.178
188.1912,25,1.0
188.1934,5,1.0
188.1934,17,0.153
188.1934,25,1.0
188.196,5,1.0
188.196,17,0.153
188.196,25,1.0
188.1986,5,1.0
188.1986,17,0.153
188.1986,25,1.0
188.2011,5,1.0
188.2011,17,0.186
188.2011,25,1.0
188.2037,5,0.98
188.2037,17,0.231
188.2037,25,1.0
188.2063,5,0.881
188.2063,17,0.351
188.2063,25,1.0
188.2089,5,0.815
188.2089,17,0.427
188.2089,25,1.0
188.2116,5,0.678
188.2116,17,0.584
188.2116,25,0.998
188.2141,5,0.603
188.2141,17,0.667
188.2141,25,0.997
188.2167,5,0.444
188.2167,17,0.848
188.2167,25,0.979
188.2192,5,0.36
188.2192,17,0.948
188.2192,25,0.961
188.2218,5,0.265
188.2218,17,1.0
188.2218,25,0.937
188.2241,5,0.175
188.2241,17,1.0
188.2241,25,0.899
188.2264,17,1.0
188.2264,25,0.788
188.2289,17,1.0
188.2289,25,0.726
188.2316,17,1.0
188.2316,25,0.578
188.2342,17,1.0
188.2342,25,0.491
188.2368,17,1.0
188.2368,25,0.296
188.2393,17,1.0
188.2393,25,0.191
188.2419,17,1.0
188.2445,17,1.0
188.2472,17,1.0
188.2497,17,1.0
188.2523,17,1.0
188.2547,17,1.0
188.2573,17,1.0
188.2598,17,1.0
188.2626,17,1.0
188.2649,17,1.0
188.2675,17,1.0
188.2701,17,1.0
188.2726,17,1.0
188.2748,17,1.0
188.2775,17,1.0
188.2775,25,0.045
188.2799,17,1.0
188.2799,25,0.117
188.2821,17,1.0
188.2821,25,0.189
188.2848,5,0.141
188.2848,17,1.0
188.2848,25,0.367
188.2874,5,0.212
188.2874,17,1.0
188.2874,25,0.464
188.29,5,0.275
188.29,17,1.0
188.29,25,0.574
188.2925,5,0.412
188.2925,17,1.0
188.2925,25,0.825
188.2951,5,0.49
188.2951,17,1.0
188.2951,25,0.963
188.2977,5,0.658
188.2977,17,1.0
188.2977,25,1.0
188.3003,5,0.755
188.3003,17,0.994
188.3003,25,1.0
188.3029,5,0.965
188.3029,17,0.988
188.3029,25,1.0
188.3055,5,1.0
188.3055,17,0.98
188.3055,25,1.0
188.3081,5,1.0
188.3081,17,0.972
188.3081,25,1.0
188.3106,5,1.0
188.3106,17,0.917
188.3106,25,1.0
188.3132,5,1.0
188.3132,17,0.88
188.3132,25,1.0
188.3159,5,1.0
188.3159,17,0.789
188.3159,25,1.0
188.318,5,1.0
188.318,17,0.733
188.318,25,1.0
188.3206,5,1.0
188.3206,17,0.672
188.3206,25,1.0
188.323,5,1.0
188.323,17,0.609
188.323,25,1.0
188.3256,5,1.0
188.3256,17,0.467
188.3256,25,1.0
188.3282,5,1.0
188.3282,17,0.403
188.3282,25,1.0
188.3307,5,1.0
188.3307,17,0.255
188.3307,25,1.0
188.3333,5,1.0
188.3333,17,0.188
188.3333,25,1.0
188.3359,5,1.0
188.3359,17,0.121
188.3359,25,1.0
188.3386,5,1.0
188.3386,17,0.017
188.3386,25,1.0
188.341,5,1.0
188.341,25,1.0
188.3436,5,0.957
188.3436,25,1.0
188.3459,5,0.917
188.3459,25,1.0
188.3485,5,0.822
188.3485,25,1.0
188.3511,5,0.776
188.3511,25,1.0
188.3536,5,0.678
188.3536,25,1.0
188.3558,5,0.624
188.3558,17,0.032
188.3558,25,1.0
188.3584,5,0.567
188.3584,17,0.079
188.3584,25,1.0
188.3608,5,0.453
188.3608,17,0.194
188.3608,25,1.0
188.3635,5,0.395
188.3635,17,0.26
188.3635,25,1.0
188.3661,5,0.339
188.3661,17,0.34
188.3661,25,1.0
188.3686,5,0.216
188.3686,17,0.523
188.3686,25,0.998
188.3712,5,0.15
188.3712,17,0.623
188.3712,25,0.998
188.3737,5,0.03
188.3737,17,0.836
188.3737,25,0.981
188.376,17,0.947
188.376,25,0.966
188.3784,17,1.0
188.3784,25,0.897
188.3811,17,1.0
188.3811,25,0.846
188.3837,17,1.0
188.3837,25,0.714
188.3861,17,1.0
188.3861,25,0.631
188.3887,17,1.0
188.3887,25,0.435
188.3913,17,1.0
188.3913,25,0.323
188.3938,17,1.0
188.3938,25,0.061
188.3964,17,1.0
188.399,17,1.0
188.4015,17,1.0
188.4041,17,1.0
188.4068,17,1.0
188.4094,17,1.0
188.412,17,1.0
188.4146,17,1.0
188.4169,17,1.0
188.4195,17,1.0
188.422,17,1.0
188.4246,17,1.0
188.427,17,1.0
188.427,25,0.028
188.4295,17,1.0
188.4295,25,0.178
188.4321,17,1.0
188.4321,25,0.257
188.4347,5,0.152
188.4347,17,1.0
188.4347,25,0.441
188.4374,5,0.208
188.4374,17,1.0
188.4374,25,0.544
188.4396,5,0.269
188.4396,17,1.0
188.4396,25,0.658
188.4423,5,0.321
188.4423,17,1.0
188.4423,25,0.778
188.4448,5,0.444
188.4448,17,1.0
188.4448,25,1.0
188.4474,5,0.586
188.4474,17,1.0
188.4474,25,1.0
188.4501,5,0.668
188.4501,17,1.0
188.4501,25,1.0
188.4526,5,0.756
188.4526,17,0.995
188.4526,25,1.0
188.4552,5,0.845
188.4552,17,0.976
188.4552,25,1.0
188.4578,5,1.0
188.4578,17,0.912
188.4578,25,1.0
188.4603,5,1.0
188.4603,17,0.87
188.4603,25,1.0
188.463,5,1.0
188.463,17,0.774
188.463,25,1.0
188.4655,5,1.0
188.4655,17,0.717
188.4655,25,1.0
188.4682,5,1.0
188.4682,17,0.653
188.4682,25,1.0
188.4706,5,1.0
188.4706,17,0.518
188.4706,25,1.0
188.4729,5,1.0
188.4729,17,0.452
188.4729,25,1.0
188.4755,5,1.0
188.4755,17,0.329
188.4755,25,1.0
188.4778,5,1.0
188.4778,17,0.274
188.4778,25,1.0
188.4809,5,1.0
188.4809,17,0.172
188.4809,25,1.0
188.4835,5,1.0
188.4835,17,0.135
188.4835,25,1.0
188.4861,5,0.996
188.4861,17,0.109
188.4861,25,1.0
188.4887,5,0.971
188.4887,17,0.057
188.4887,25,1.0
188.4912,5,0.957
188.4912,17,0.051
188.4912,25,1.0
188.4938,5,0.901
188.4938,17,0.032
188.4938,25,1.0
188.4963,5,0.866
188.4963,17,0.027
188.4963,25,1.0
188.4989,5,0.824
188.4989,17,0.027
188.4989,25,1.0
188.5016,5,0.708
188.5016,17,0.071
188.5016,25,1.0
188.5042,5,0.631
188.5042,17,0.116
188.5042,25,1.0
188.5067,5,0.453
188.5067,17,0.222
188.5067,25,1.0
188.5095,5,0.352
188.5095,17,0.283
188.5095,25,1.0
188.512,5,0.255
188.512,17,0.333
188.512,25,1.0
188.5146,5,0.044
188.5146,17,0.457
188.5146,25,1.0
188.5168,17,0.523
188.5168,25,1.0
188.5191,17,0.587
188.5191,25,1.0
188.5215,17,0.724
188.5215,25,1.0
188.524,17,0.8
188.524,25,1.0
188.5266,17,0.966
188.5266,25,1.0
188.5295,17,1.0
188.5295,25,0.993
188.5318,17,1.0
188.5318,25,0.977
188.534,17,1.0
188.534,25,0.952
188.5366,17,1.0
188.5366,25,0.873
188.5391,17,1.0
188.5391,25,0.818
188.5417,17,1.0
188.5417,25,0.688
188.5443,17,1.0
188.5443,25,0.614
188.5469,17,1.0
188.5469,25,0.455
188.5495,17,1.0
188.5495,25,0.29
188.5519,17,1.0
188.5519,25,0.214
188.5545,17,1.0
188.5545,25,0.091
188.557,17,1.0
188.557,25,0.039
188.5592,17,1.0
188.5592,25,0.022
188.5618,17,1.0
188.5618,25,0.022
188.564,17,1.0
188.5666,17,1.0
188.5692,17,1.0
188.5715,17,1.0
188.5741,17,1.0
188.5741,25,0.017
188.5766,17,1.0
188.5766,25,0.106
188.5793,17,1.0
188.5793,25,0.166
188.5817,17,1.0
188.5817,25,0.341
188.5844,17,1.0
188.5844,25,0.556
188.5871,17,1.0
188.5871,25,0.67
188.5895,5,0.166
188.5895,17,1.0
188.5895,25,0.943
188.592,5,0.279
188.592,17,1.0
188.592,25,1.0
188.5947,5,0.391
188.5947,17,1.0
188.5947,25,1.0
188.5972,5,0.503
188.5972,17,1.0
188.5972,25,1.0
188.5996,5,0.746
188.5996,17,1.0
188.5996,25,1.0
188.6023,5,0.872
188.6023,17,1.0
188.6023,25,1.0
188.6048,5,1.0
188.6048,17,0.992
188.6048,25,1.0
188.6074,5,1.0
188.6074,17,0.978
188.6074,25,1.0
188.61,5,1.0
188.61,17,0.955
188.61,25,1.0
188.6126,5,1.0
188.6126,17,0.882
188.6126,25,1.0
188.6152,5,1.0
188.6152,17,0.834
188.6152,25,1.0
188.6177,5,1.0
188.6177,17,0.734
188.6177,25,1.0
188.6203,5,1.0
188.6203,17,0.678
188.6203,25,1.0
188.6228,5,1.0
188.6228,17,0.557
188.6228,25,1.0
188.6254,5,1.0
188.6254,17,0.496
188.6254,25,1.0
188.6281,5,1.0
188.6281,17,0.436
188.6281,25,1.0
188.6306,5,1.0
188.6306,17,0.32
188.6306,25,1.0
188.6329,5,1.0
188.6329,17,0.27
188.6329,25,1.0
188.6355,5,1.0
188.6355,17,0.166
188.6355,25,1.0
188.6381,5,1.0
188.6381,17,0.13
188.6381,25,1.0
188.6407,5,1.0
188.6407,17,0.086
188.6407,25,1.0
188.6432,5,1.0
188.6432,17,0.051
188.6432,25,1.0
188.6457,5,1.0
188.6457,17,0.017
188.6457,25,1.0
188.6483,5,1.0
188.6483,17,0.017
188.6483,25,1.0
188.6506,5,1.0
188.6506,25,1.0
188.6532,5,0.994
188.6532,25,1.0
188.6559,5,0.973
188.6559,17,0.017
188.6559,25,1.0
188.6584,5,0.958
188.6584,17,0.027
188.6584,25,0.998
188.661,5,0.942
188.661,17,0.054
188.661,25,0.981
188.6636,5,0.904
188.6636,17,0.135
188.6636,25,0.938
188.6661,5,0.879
188.6661,17,0.178
188.6661,25,0.905
188.6688,5,0.821
188.6688,17,0.294
188.6688,25,0.821
188.6714,5,0.791
188.6714,17,0.368
188.6714,25,0.773
188.674,5,0.757
188.674,17,0.439
188.674,25,0.724
188.6766,5,0.684
188.6766,17,0.599
188.6766,25,0.621
188.6793,5,0.655
188.6793,17,0.678
188.6793,25,0.568
188.6819,5,0.587
188.6819,17,0.841
188.6819,25,0.473
188.6845,5,0.545
188.6845,17,0.924
188.6845,25,0.431
188.6872,5,0.505
188.6872,17,1.0
188.6872,25,0.39
188.6898,5,0.412
188.6898,17,1.0
188.6898,25,0.301
188.6923,5,0.365
188.6923,17,1.0
188.6923,25,0.252
188.695,5,0.246
188.695,17,1.0
188.695,25,0.153
188.6976,5,0.175
188.6976,17,1.0
188.6976,25,0.088
188.7003,17,1.0
188.7028,17,1.0
188.7054,17,1.0
188.708,17,1.0
188.7106,17,1.0
188.7131,17,1.0
188.7156,17,1.0
188.7178,17,1.0
188.7206,17,1.0
188.7206,25,0.058
188.7232,5,0.024
188.7232,17,1.0
188.7232,25,0.101
188.7257,5,0.055
188.7257,17,1.0
188.7257,25,0.149
188.7283,5,0.085
188.7283,17,1.0
188.7283,25,0.202
188.7309,5,0.168
188.7309,17,1.0
188.7309,25,0.306
188.7331,5,0.229
188.7331,17,1.0
188.7331,25,0.369
188.7356,5,0.35
188.7356,17,1.0
188.7356,25,0.517
188.7382,5,0.424
188.7382,17,1.0
188.7382,25,0.604
188.7407,5,0.495
188.7407,17,1.0
188.7407,25,0.696
188.7435,5,0.644
188.7435,17,1.0
188.7435,25,0.901
188.7461,5,0.72
188.7461,17,1.0
188.7461,25,1.0
188.7487,5,0.867
188.7487,17,1.0
188.7487,25,1.0
188.7509,5,0.942
188.7509,17,1.0
188.7509,25,1.0
188.7531,5,1.0
188.7531,17,1.0
188.7531,25,1.0
188.7556,5,1.0
188.7556,17,1.0
188.7556,25,1.0
188.7582,5,1.0
188.7582,17,1.0
188.7582,25,1.0
188.7608,5,1.0
188.7608,17,0.998
188.7608,25,1.0
188.7631,5,1.0
188.7631,17,0.976
188.7631,25,1.0
188.7656,5,1.0
188.7656,17,0.908
188.7656,25,1.0
188.7683,5,1.0
188.7683,17,0.873
188.7683,25,1.0
188.7709,5,1.0
188.7709,17,0.799
188.7709,25,1.0
188.7734,5,1.0
188.7734,17,0.759
188.7734,25,1.0
188.7756,5,1.0
188.7756,17,0.717
188.7756,25,1.0
188.7782,5,1.0
188.7782,17,0.679
188.7782,25,1.0
188.7808,5,1.0
188.7808,17,0.617
188.7808,25,1.0
188.7834,5,1.0
188.7834,17,0.566
188.7834,25,1.0
188.786,5,1.0
188.786,17,0.552
188.786,25,1.0
188.7886,5,1.0
188.7886,17,0.539
188.7886,25,1.0
188.7912,5,1.0
188.7912,17,0.533
188.7912,25,1.0
188.7936,5,0.959
188.7936,17,0.533
188.7936,25,1.0
188.7962,5,0.919
188.7962,17,0.542
188.7962,25,1.0
188.7987,5,0.811
188.7987,17,0.586
188.7987,25,1.0
188.8013,5,0.758
188.8013,17,0.615
188.8013,25,1.0
188.8038,5,0.705
188.8038,17,0.652
188.8038,25,1.0
188.8063,5,0.597
188.8063,17,0.735
188.8063,25,0.999
188.8089,5,0.543
188.8089,17,0.787
188.8089,25,0.999
188.8113,5,0.479
188.8113,17,0.905
188.8113,25,0.998
188.814,5,0.344
188.814,17,0.974
188.814,25,0.993
188.8166,5,0.21
188.8166,17,1.0
188.8166,25,0.949
188.8191,5,0.15
188.8191,17,1.0
188.8191,25,0.914
188.8216,5,0.07
188.8216,17,1.0
188.8216,25,0.863
188.8241,17,1.0
188.8241,25,0.81
188.8264,17,1.0
188.8264,25,0.685
188.829,17,1.0
188.829,25,0.536
188.8315,17,1.0
188.8315,25,0.457
188.8341,17,1.0
188.8341,25,0.292
188.8368,17,1.0
188.8368,25,0.214
188.8393,17,1.0
188.8393,25,0.061
188.842,17,1.0
188.842,25,0.02
188.8445,17,1.0
188.8472,17,1.0
188.8496,17,1.0
188.8522,17,1.0
188.8548,17,1.0
188.8574,17,1.0
188.86,17,1.0
188.8626,17,1.0
188.8653,17,1.0
188.8679,17,1.0
188.8701,17,1.0
188.8701,25,0.03
188.8728,17,1.0
188.8728,25,0.136
188.8755,5,0.06
188.8755,17,1.0
188.8755,25,0.271
188.878,5,0.12
188.878,17,1.0
188.878,25,0.357
188.8801,5,0.175
188.8801,17,1.0
188.8801,25,0.451
188.8828,5,0.305
188.8828,17,1.0
188.8828,25,0.646
188.8855,5,0.379
188.8855,17,1.0
188.8855,25,0.746
188.888,5,0.463
188.888,17,1.0
188.888,25,0.845
188.8906,5,0.656
188.8906,17,1.0
188.8906,25,1.0
188.8932,5,0.761
188.8932,17,1.0
188.8932,25,1.0
188.8956,5,0.977
188.8956,17,1.0
188.8956,25,1.0
188.8981,5,1.0
188.8981,17,1.0
188.8981,25,1.0
188.9006,5,1.0
188.9006,17,1.0
188.9006,25,1.0
188.903,5,1.0
188.903,17,1.0
188.903,25,1.0
188.9056,5,1.0
188.9056,17,1.0
188.9056,25,1.0
188.9082,5,1.0
188.9082,17,0.996
188.9082,25,1.0
188.9106,5,1.0
188.9106,17,0.939
188.9106,25,1.0
188.9132,5,1.0
188.9132,17,0.889
188.9132,25,1.0
188.9158,5,1.0
188.9158,17,0.841
188.9158,25,1.0
188.9184,5,1.0
188.9184,17,0.742
188.9184,25,1.0
188.921,5,1.0
188.921,17,0.696
188.921,25,1.0
188.9232,5,1.0
188.9232,17,0.654
188.9232,25,1.0
188.9257,5,1.0
188.9257,17,0.575
188.9257,25,1.0
188.9283,5,1.0
188.9283,17,0.542
188.9283,25,1.0
188.9309,5,1.0
188.9309,17,0.477
188.9309,25,1.0
188.9335,5,1.0
188.9335,17,0.451
188.9335,25,1.0
188.936,5,1.0
188.936,17,0.431
188.936,25,1.0
188.9385,5,1.0
188.9385,17,0.41
188.9385,25,1.0
188.941,5,1.0
